title,content,vote,comment
" 회계관리(김나연) 과 경영품질의이해, ??사례금 드림 ", 잡아주시거나 양보해 주시면 사례금 드릴게요! 쪽지 보내주세요! , 0 , 0 
 국가장학금 부적합이라 나와서 , 서류 다시 제출해서 지금 심사중인데.. 장학금 나올 확율 잇긴 잇는거죠? 저랑 비슷한 경험 잇는 분 잇나요? ㅠㅠ 벌써 등록금 고지서 나왓는데. , 0 , 3 
 공감의 시대 뭔지 아는사람 ? , 수강신청 조졋는데 도움좀요 대수 사인해주시는 교수님 있음 ? , 0 , 2 
 국가장학금 결과 나온 사람? , ?? , 0 , 3 
 멘탈리스트 어떤가요??!? ," 경험자분들 조언구해요! 분위기, 얻어갈수 있는것, 심리학과대 타학과생 비율, 성비, 요하는 기초지식 등 타학과생인데 물어볼데가 없네요ㅜㅠ ", 0 , 0 
 내일 수요일 골프 잡아주시는 분 사례할게요ㅜㅜ , 원하시는 기프티콘으로 사례할게여ㅠㅠ , 0 , 3 
 기업과 국제환경 구합니다 , 기업과 국제환경 구합니다 사례는 진짜 두둑히 하겠습니다ㅠㅠㅠ , 0 , 1 
 월수3교시 잡아주실분.. , 정말 부탁드려요 ㅠㅠㅠ 사례하겠습니다 , 0 , 2 
 월수 10시반 수업 사례하겠습니다 , 혹시 내일 월수10시반 수업 잡아주실 4학년 선배님들 계신가요 ㅠㅠ 경쟁률도 1: 0.2미만입니다 ㅠㅠ 사례하겠습니다 컴공은 수강안되는걸로알고있 , 0 , 3 
 교환학생 , 2019-2학기에 교환학생 가는 사람들! 혹시 국제팀에서 파견준비서류 목록 메일로 공지해줬니?? , 0 , 4 
 비글 김신정교수님 버리실분!!!!! , 사람하나 살려주세요....’ , 0 , 0 
 선형대수학 조성희 교수님(저) &lt;-&gt;선형대수학 김순영 교수님 , 선형대수학 조성희 교수님(저) 화목4 &lt;-&gt;선형대수학 김순영 교수님 화목2 교환하실 분 있으신가요?? , 0 , 0 
 경영전략 또는 국제경영전략&lt;-&gt;경영통계학 , 경영전략 (서정일 교수님) 아니면 국제경영전략 이 두 강의 중에 하나랑 경영 통계학 (김명석 교수님) 교환하실 분 찾아요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 댓글 , 0 , 0 
 일반물리학/미적분1 , 둘중에 아무거나 정말 일교시라도 좋으니까 구합니다 ㅜㅜㅜ , 0 , 0 
 마케팅 박세훈교수님(저) &lt;-&gt; 정재학교수님 , 맞교환 하실분 계신가요? , 0 , 1 
 마케팅 정재학 / 생산 김길선/이준겸 버리실 분! , 사례하겠습니다!! , 0 , 0 
 교수님한테 싸인해달라고 메일 보냈는데 , 개강후 강의실에서 보자고 답장이 왔어요... 이건 해준다는 거겠죠??? , 0 , 9 
 생산 김민균 &lt;-&gt; 하병천 , 제가 김민균 교수님 생산관리론 가지고 있는데 혹시 생산 하병천 교수님으로 교환하실 분 계신가요ㅠㅠ , 0 , 0 
 학생회비 내야해? , ㅈㄱㄴ , 0 , 10 
 양준선 회원 구해요 , 사례하겠습니다 , 0 , 0 
 김도성 재무관리 버리실분ㅠ 사례할게요 , 이번에 꼭 들어야돼서ㅠ 버리신다면 쪽지주세요~ 사례하겠습니다 , 0 , 3 
 그윤 강영옥교수님 필여하신분 , 그윤 강영옥교수님  화목5 버릴건뎅  필요한사람 , 0 , 2 
 과목 교환 , 어떻게 하는거야???! 궁금해서 그럼 다들 교환하길래... , 0 , 2 
 등록금 , 학생회비랑 언론보조비 필수임? , 0 , 2 
 나라에서 야동 막으면 성범죄 더 많아지지 않을까 , 난 정말로 그럴거같은데 여기가 중국이나 북한도 아니고 반감만 살 정책 펼치는 정부 진짜 이해가 안 돼 밤길 다니기 더 무서워질거 같은데 ㅜㅜ , 0 , 6 
 회계학 버리실 분..? 사례할게요ㅠㅠ , 양준선 회계나 강평경 회계 버리실 분 있으면 저한테 버려주세요 ㅠㅠ 사례하겠습니다 , 0 , 1 
 성격심리학 버리실분...? , 혹시 성심 버릴 사람 없어?ㅠㅠㅠ 사례할게 ㅠㅠㅠ , 0 , 3 
 이제 5학긴데 , 영어강의 하나들었고 이번엔 다 튕겼어 9학기 졸업할 생각인데 이번학기 영강없이가도 괜찮을까?ㅜㅜ , 0 , 4 
 경영&lt;-&gt;경제(저요)사물함 바꾸실 분 , 아직 신청 기간이 아니라 사물함 위치 어디될 진 모르지만 경영학과 중에 저랑 사물함 바꾸실 분 구해요 , 0 , 2 
 뮤프 버릴거면 ," 나한테버려조,, ", 0 , 1 
 군대 가기 전에 꼭 듣고싶습니다ㅜㅜㅜㅜㅜ , 영화와철학 김진영 교수님거 버리실 분 있나요???? , 0 , 0 
 김도성 재무관리 저한테 버려주실분 사례합니다 , 제발요 ㅠㅠㅠ , 0 , 2 
 저널리즘개론 버려주실 분 , 제발 사람 하나 살린다고 생각해주세요  ......... ....... , 1 , 1 
 전체 수강신청때 담아놓기 한 과목 유지돼??? , 담아놓기 올클 못했을때 남은 과목 그대로 다시 잡아주냐는 말임 , 0 , 5 
 일반심리 버리실분 없나요 , ㅠㅠ 흑흑 , 0 , 0 
 의사결정론(조성빈) 필요하시고 경영과학(민재형) 있으신분ㅠㅜㅜ , 상대방(경영과학 민재형) - 저(의사결정론) 교환하실 분 있으시면 댓글주세요..ㅠㅠㅠ???? , 0 , 0 
 다같이 춤추며 장구치자~!~! , 춤과풍물 사람너무없는것~ 나랑놀자!! 얼쑤!!!! , 0 , 2 
 단소실습 , 저에게 버려주신다면 커피사례하겠습니다ㅜ.ㅜ , 0 , 3 
 경영과목 삽니다 , 김도성 재무관리 김명석 경영통계학 강평경 회계학원론 이준겸/김길선 생산관리론 양동훈 조직행동이론 각 5만원에 삽니다 , 0 , 7 
 중문과 친구들아!!! , 중문과에선 어떤 과목 추천해..? 이욱연교수님도 유명하신분이고 중문과 좋은교수님 많다그래서 고민되네....히히 , 0 , 1 
" 화학과 캡스톤, 생화학실험ㅠㅠ ", 버릴사람 저에게 버려주세요 ㅠ사례할게여ㅠㅠ , 0 , 1 
 국제무역론 가지고계신분ㅠㅠㅠㅠ , 국제무역론 가지고계신분 사회심리학이랑 교환하고싶습니다ㅠㅠㅠ 제가 사회심리학 가지고있는거예요!!! 교환말고도 그냥 받아요!!!!! 사례하겠습니다?? , 0 , 0 
 인자관최장호 마원정재학 , 인자관 최장호교수님 마원 정재학교수님꺼 버리실분....사례함미다.... , 0 , 2 
 문무엇 티오 미쳤네 , 2학년 8명 3학년 2명... 전공필수다 이거 , 0 , 12 
" 영성수련, 레크리에이션 "," 영성수련, 레크리에이션의 이론과 실제 혹시 두 과목중 버릴거 있으면 저한테 버려주세요ㅠㅠ 사례하겠습니다 ", 0 , 2 
 국제무역론! , 국제무역론과 금융경제학 바꾸실분있을까요오ㅠ 국제무역론잡아주실분 있을까요오우우우우ㅠ헝ㅠㅠ , 1 , 2 
 전공필수 홀짝구분 무조건 사인해주죠? , 컴공입니다 , 0 , 3 
 아쒸 네이비즘 왜 2초 빠른건데... , 물론 전 올킬함 ㅎㅎ , 0 , 2 
 올킬했당아ㅡ으아ㅡ아ㅏㅡ응 , 후후후 , 0 , 0 
 15 경영인데요 사회적 가치창출프랙티컴 관련 , 프랙티컴 저 수업이 전필선으로 바뀌었다는 얘기가 있던데 진짜인가요?? 혹시 관련 자료나 링크 있으신분 계셔서 올려주시면 감사하겠습니다ㅠㅠㅠ , 0 , 0 
 수강신청시간 , 11시맞지? 작년에10시아니었어??;;; , 0 , 3 
 컴공복전생인데 선형 , 복전생이라 선형대수학 필수는 아닌데 들으면 직업으로서나 취업할때 도움될까? 별로 듣기는 싫어 , 0 , 5 
 마케팅 임채운 받고 김주영 주실 분 , 찾습니다... ! , 0 , 6 
 수강신청 왜 못하는거야? , 나 10번 떴는데 어떻게 하길래 1000번대 뜨고 그러는거지 신기하네 , 0 , 13 
 동서고전세미나 들어보신분? 어때요..? , 진짜 듣기 싫어서 이번학기 벌써 엄두가 안남 , 0 , 7 
 경영 사인 .. , 제가 이번에 수강신청 2000번대가 떠서 하나도 못담았는데.. 혹시 경영 전공 사인 잘 해주는 편인가요? 참고로 1전공 경영입니다 ! 그리고 혹 , 0 , 2 
 서강영화공동체 , 들어갈까 하는데 어때? ㅜㅠ , 0 , 4 
 1.3.4학년중(특히경제) 과목 대신 잡아주실분.사례있음! , 조건해당하는지 봐줘..!) 1. 3.4학년 선배님들 재수강으로 미시 수강신청은 되니까 잡아줄수있지않나..? 2. 작년 2학기때 반수하느라 휴학했 , 0 , 0 
 생산 하병천 팔거나 잡아주실분 제발 , 사례할게요 ㅠㅠㅠ 쪽지주세요ㅠㅠㅠㅠㅠ , 0 , 7 
 임영제 회원 이준겸 생산 잡아주실 고학분들 ㅠㅠ , 제가 이번에 정말 들어야 해서요.. 사례도 꼭꼭 하겠습니다  제발 부탁드려요ㅠㅠㅠ 쪽지 부탁드립니다 선배님들.. , 0 , 0 
 화학산업과 인턴십 들어본 사람ㅇ 있늬 , 혹시 무슨무슨 기업(?)에서 근무(?) 하는지 알 수 있엉? 그리고 신청하면 거의 다 돼? , 0 , 1 
 교내외 단체를 통한 포교활동 , 내가 구분하는 법 1. 주최기관/단체명이 그럴듯한데(ex.청년창업개발원소속) 검색해보면 안나온다? 90% 2. 쓰잘데기없는 활동을 굳이 장소빌려 , 1 , 5 
 여름 계절학기에 야구 , 야구 수업 여름 계절학기에 열림?? , 0 , 4 
 국제개발협력 팔사람!!!!! , 가격 맞춰드려오!!! , 0 , 0 
 독어 A2 , 3월부터 빡공해서 7월말 셤치는거 가능할까? , 0 , 2 
" 혹시 강평경 교수님 회계, 남종훈 교수님 조직 ", 잡아주실 분 있나요? 경영학과 4학년이시거나 휴학생이면서 아직 휴학 신청 안 하신분... ㅠㅠ  한 과목당 10000원씩 사례드리겠습니다 쪽지  , 0 , 2 
 맥북 크롬으로 수강신청 가능? ," 피시방가기 귀찮은데,,,, - 컴공 3학년( 거의 고정 시간표 )ㅋ.. ", 0 , 3 
 ‘그사상’이 샌애긔 단어가 성희롱이라는데 , 댕댕이도 강아지 성희롱인부분? , 0 , 27 
 인문대 아너스 프로그램 , 아너스 과목은 절평이라고 기억 속에 남아있는데 도대체 어디서 얻은 정보인지 모르겠네요 요람에도 없고 혹시 아너스 프로그램 과목은 절평인지 아시는 , 0 , 3 
 학년별 티오가 다 있는 건가요? , 오늘 2학년 수강신청 인원은 다 찼어도 1학년 티오는 남아있는건가요 아니면 그냥 그 과목은 아예 꽉 찬 건가요 , 0 , 2 
 재무관리 홍광헌(저)랑 김도성이랑 교환 , 재무관리 홍광헌교수님(저) 김도성이랑 교환하실 분 있으신가요 , 0 , 0 
 도서관 연계 , 다른 학교 학생들도 로욜라 사용 가능한가요? , 0 , 3 
 비글 김신정 교수님 버리실분 쪽지 주세요ㅠ , 이번학기에는 비글을 들으려했는데 광탈이네요ㅠㅠ 버리실분 혹은 담아주실분 쪽지 주세요 흑흑 , 0 , 0 
 강평경교수님 , 싸인해주시나요 ?? , 0 , 0 
 진탐입 ," 사인해주나염,,, ", 0 , 1 
 영문 bonfiglio교수님사인해주시나여... , ㅠㅠㅠㅠㅠ , 0 , 1 
 직업심리학 박춘신교수님 , 강의 어때...? 강의평도 없구ㅠㅍ , 0 , 0 
 비평적글쓰기 김신정 교수님 버리실 분 , 비평적 글쓰기 김신정 교수님 버리실 분 꼭 연락주세요ㅠㅠ , 0 , 0 
 회계학원론 임영제교수님 잡아주시거나 버리실분 사례해드릴게요ㅠㅠ , 쪽지나 댓글주세요ㅠㅠ사례할게요 , 0 , 0 
 신학적인간학 조현철-&gt;최우혁 바꾸실분 , 최우혁에서 조현철로 바꾸실분 연락주세용 ㅠㅠ 조현철 월수 16:30~17:45 , 0 , 0 
 조직 장영균 교수님 제발 버려주세요... , 아무나.......... , 0 , 0 
 시음향 제발 버려줘요 ," 젭알,,, ", 0 , 2 
 기공설 싸인해줘요? , 재수강인데 세분 다 안해주나요? 군대 가야되나 , 0 , 9 
 마케팅원론 박세진 있습니다 , 교환하실분 , 0 , 0 
 논비사 석기용교수님 월수2교시 , 논비사 석기용교수님 월수 2교시 고학번분들중에 학점남으시는분들 잡아주실 분 계신가요??  스벅 기프티콘 드려요. 쪽지주세요..ㅜ , 1 , 0 
 생산관리 서창적 교수님 싸인해주시나요..? ," 제발,, ㅠㅠ 알려주시면 감사하겠습니다.. ", 0 , 2 
 최우혁 신학적인간학 , 버리실분 ㅠㅠㅠㅠ제발 찾습니다 , 0 , 1 
 철인 교환 구해요 , 홍영미 철인(월수3) &lt;-&gt; 홍경자 철인(월45) 제가 홍영미 교수님 철인 가지고 있습니다... , 0 , 1 
 회계 임영제 교수님 삽니다ㅜ , 5만원정도 사례금 생각하고있어요 ㅜㅜ 쪽지 주세요 제발.. , 0 , 0 
 관리회계 김나연 받고 회계학원론 임영제 주실분 구합니다 ㅠ , 관리회계(제거)-회계학원론(여러분거) , 0 , 2 
 근데 말입니다 ," 경영학과인데요 학년 수강신청은 경영 1전공 우선이잖아요 근데, 보니까 왠만한 전공, 수업 들은 이미 꽉찼어요 그러면, 전학년 수강신청 때 복전러 ", 0 , 4 
 영화와철학이나 회계 임영제 교수님 , 잡아주실 분 있나요 ㅜㅜ 사례는 넉넉히 해드리겠습니다ㅜㅜㅜㅜ , 0 , 0 
 안태현교수님 경원 , 학점 잘 주시나요?? 영강이어도 사람이 많넹 , 0 , 2 
 저기요 복학생인데 참선 없어졌나요? , 재수강해야되는데 ㅋㅋㅋㅋㅋㅋㅋ , 0 , 2 
 18학번 2학년 교양 필수선택 ," 철인,그윤,신인 트랙에  진성미성/그리스도교 영성 추가된거 같은데 이것도 인정되는건가요?? ", 0 , 2 
 월수 3겨시나 금2-3교시 잡아주실수있으신분 ㅠㅠ , 제발 ㅜㅜ남는 자리 있는 선배님들 ㅠㅠㅠ 부탁드려요... , 0 , 1 
 수강신청 씹망 ㅋㅋㅋㅋㅋㅋㅋㅋ , 수강신청 대기 2천번대... 내 멘탈이여 ㅠㅠ 다시 멘탈 잡고 전학년 노려야 되나? , 0 , 11 
 고학분들중에 김도성 재무 잡아주실분 혹시 있으신가요...? , 이거 못잡으면 3~5교시 우주공강 확정인데 도와주실 고학분 계신가요..? , 0 , 0 
 신인 강선남&lt;-&gt;그윤 강영옥 , 신인 강선남&lt;-&gt;그윤 강영옥 하실분? , 0 , 0 
 이렇게된 이상 22일을 노린다 , 2월 22일 콩의 가호를 받아 남는 자리를 먹는다 2월 22일 콩의 가호을 받아 남는 자리를 막는다 , 0 , 3 
 아텍 교수님들 타전공 싸인해주시나여... , ㅜㅜ , 0 , 3 
 전학년 수강 신청때 인원 좀 생기겠지? , 작년에 80명이 들었는데 2학년 할당 5명 무엇 , 0 , 1 
 김영건 논비사&lt;-&gt;우재명 그윤 교환원합니다 , 제가 논비사임 ㅠㅠㅠㅠㅠㅠ , 0 , 2 
 수금 4겨시 잡아주실분계신가요 , ㅜㅜㅜㅜㅜㅠ제발류ㅜㅠㅜㅡㅜㅜ , 0 , 4 
 미적분 버릴 사람 , 나 주라 , 0 , 0 
 사회봉사 필요하신 분~~ , 전 2교시 그윤 or 서양미술 원해요..ㅠㅠㅠ , 0 , 1 
 석기용 교수님 논비사 , 석기용 교수님 논비사 싸인 안해주시는 걸로 유명하다는데 증원될까요??ㅜㅜ , 0 , 3 
 고급공학수학 박형민 교수님 수업 , 혹시 박형민 교수님 수업 안들으실 분 계시면 한번만 도와주시면 안될까요?? 5시간씩 공강이 생겨버리는 바람에... 사례는 당연히 해드리고 부탁드 , 0 , 0 
 다음부터는 타임시커 안쓸래... , 오류뜨는게 어딨어ㅜ , 0 , 0 
 커조론 박혜영 교수님 싸인해주시나요? , 제곧내 , 0 , 0 
 1교시가 나음 4연강이 나음? , 집에서 학교까지 30분인데 어떡하짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ , 0 , 10 
 ...ㅠ , 전공이 없어ㅓ....... 한학기 듣는데 전공 없이 학교다닌다..헤헤.. , 0 , 1 
 전학년 티오있는지 없는지 어케알아요? , 없는과목도 있다던데 , 0 , 1 
 진로탐색과입문 사인 해주시나요 , 진로탐색과입문 사인 해주시나요ㅠㅠㅠㅠㅠㅠ , 0 , 2 
 생산 조직 마케팅 하나만 팔사람 ㅠㅠ , 나 경영 1전공인데 하나도 못주웠어.. , 0 , 0 
 진탐버리실분있나요ㅠㅠ , 저이번 2학년 막학기라 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ버리싷분 엉엉 , 0 , 1 
 응수1 , 주워갑니다..ㅠㅠㅠㅠㅠㅠㅠ , 0 , 0 
" 전체 수강 신청 때, ", 대부분의 강의가 티오가 있는거에요? 학년 수강 신청보단 힘들어서 그런거겠죠? , 0 , 4 
 요거 , ㅇ , 1 , 1 
 선형대수학 최미란교수님 , 사인해주시나요 , 0 , 1 
 깨꼬닥 , 아모캣 시간표에 충격받아 사망 -.- , 0 , 4 
 생산 조직 회계 마케팅 중 아무강의 , 버리실분 있나요ㅠㅠ 2000번대 전공 다 튕겼어요ㅠㅠㅠㅠ , 0 , 1 
 영화와 철학 버리실 분 계신가요 , 사례 해드릴게여ㅠㅠ , 0 , 0 
 경원 최경덕 교수님 어때요?? , 신청은 못했고 전학년 수강신청때 도전해볼생각인데 괜찮나요? , 0 , 3 
 진로탐색입문-최성욱 , 강의 잡아주실 천사 분?? 사례해드릴게요???? , 0 , 2 
 권세진 교수님 교환하실분ㅠㅠㅠ , 월수 2교시 수업이랑 3교시 수업인데 교환하실분ㅠㅠ 제가 3교시에요!! , 0 , 0 
 철인 김옥경 교수님 싸인 , 싸인 해주시나요ㅠㅠ 아니면 버리실 분 있으면 연락주세요ㅠㅠ , 0 , 2 
 김진영교수님 영화와 철학 사인해주시나요ㅠㅠㅜ , 김진영교수님 영화와 철학 사인해주시나요?ㅠㅜ , 0 , 0 
